batch_id,index_name,batch_size,qid,nthreads,curr_nlist,nlist,niter,seed,nprobe,cummulative_time_ms_mean,total_ms_mean,overhead_ms_mean,search_time_ms_mean,crack_time_ms_mean,refine_time_ms_mean,get_local_region_time_ms_mean,reorg_time_ms_mean,inner_point_assignments_ms_mean,update_invlists_ms_mean,metadata_tracking_time_mean,nruns,recall_1_perQ,recall_10_perQ,recall_100_perQ
50532,CrackIVF,16,808496,16,16000,100,10,42,99999,50808.092103980016,0.8575980027671903,0.001700012944638729,0.8558979898225516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.86875,0.79125
50533,CrackIVF,16,808512,16,16000,100,10,42,99999,50808.471642958466,0.3795389784500003,0.0018400023691356182,0.37769897608086467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.9625,0.8475
50534,CrackIVF,16,808528,16,16000,100,10,42,99999,50808.85308297002,0.3814400115516037,0.0014909892342984676,0.3799490223173052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.95,0.865625
50535,CrackIVF,16,808544,16,16000,100,10,42,99999,50809.195591980824,0.3425090108066797,0.0013300159480422735,0.34117899485863745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.8875,0.773125
50536,CrackIVF,16,808560,16,16000,100,10,42,99999,50809.59905096097,0.40345898014493287,0.001688982592895627,0.40176999755203724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.94375,0.85875
50537,CrackIVF,16,808576,16,16000,100,10,42,99999,50809.96262995177,0.3635789908003062,0.0016299891285598278,0.3619490016717464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.94375,0.849375
50538,CrackIVF,16,808592,16,16000,100,10,42,99999,50810.33340896829,0.370779016520828,0.0014090037439018488,0.36937001277692616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.925,0.858125
50539,CrackIVF,16,808608,16,16000,100,10,42,99999,50810.736837942386,0.403428974095732,0.0016599951777607203,0.40176897891797125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.94375,0.823125
50540,CrackIVF,16,808624,16,16000,100,10,42,99999,50811.081127932994,0.3442899906076491,0.0014399993233382702,0.3428499912843108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.95,0.846875
50541,CrackIVF,16,808640,16,16000,100,10,42,99999,50811.438756936695,0.35762900370173156,0.0015700061339884996,0.35605899756774306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.875,0.95,0.82875
50542,CrackIVF,16,808656,16,16000,100,10,42,99999,50811.792646942195,0.3538900054991245,0.0015700061339884996,0.352319999365136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9375,0.821875
50543,CrackIVF,16,808672,16,16000,100,10,42,99999,50812.15815595351,0.3655090113170445,0.0015400000847876072,0.3639690112322569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9375,0.80875
50544,CrackIVF,16,808688,16,16000,100,10,42,99999,50812.521225976525,0.36307002301327884,0.0013899989426136017,0.36168002407066524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9125,0.861875
50545,CrackIVF,16,808704,16,16000,100,10,42,99999,50812.90991496644,0.3886889899149537,0.0015900004655122757,0.38709898944944143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.875,0.91875,0.831875
50546,CrackIVF,16,808720,16,16000,100,10,42,99999,50813.284564967034,0.37465000059455633,0.0014700053725391626,0.37317999522201717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.94375,0.893125
50547,CrackIVF,16,808736,16,16000,100,10,42,99999,50813.637103972724,0.35253900568932295,0.0014399993233382702,0.3510990063659847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9125,0.79875
50548,CrackIVF,16,808752,16,16000,100,10,42,99999,50813.99363395758,0.3565299848560244,0.0013310054782778025,0.3551989793777466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.98125,0.893125
50549,CrackIVF,16,808768,16,16000,100,10,42,99999,50814.30998395081,0.3163499932270497,0.0015299883671104908,0.3148200048599392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9625,0.89
50550,CrackIVF,16,808784,16,16000,100,10,42,99999,50814.67078294372,0.360798992915079,0.0013399985618889332,0.35945899435319006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.95625,0.893125
50551,CrackIVF,16,808800,16,16000,100,10,42,99999,50815.02920296043,0.35842001670971513,0.0027900096029043198,0.3556300071068108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.875,0.9375,0.84
50552,CrackIVF,16,808816,16,16000,100,10,42,99999,50815.388041955885,0.35883899545297027,0.0017599959392100573,0.3570789995137602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.96875,0.860625
50553,CrackIVF,16,808832,16,16000,100,10,42,99999,50815.75805094326,0.37000898737460375,0.0018599967006593943,0.36814899067394435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.9375,0.8625
50554,CrackIVF,16,808848,16,16000,100,10,42,99999,50816.14574993728,0.38769899401813745,0.0013599928934127092,0.38633900112472475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.95625,0.816875
50555,CrackIVF,16,808864,16,16000,100,10,42,99999,50816.50754893781,0.36179900052957237,0.001660024281591177,0.3601389762479812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.96875,0.8875
50556,CrackIVF,16,808880,16,16000,100,10,42,99999,50816.86699792044,0.35944898263551295,0.0015299883671104908,0.35791899426840246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.875,0.8875,0.794375
