batch_id,index_name,batch_size,qid,nthreads,curr_nlist,nlist,niter,seed,nprobe,cummulative_time_ms_mean,total_ms_mean,overhead_ms_mean,search_time_ms_mean,crack_time_ms_mean,refine_time_ms_mean,get_local_region_time_ms_mean,reorg_time_ms_mean,inner_point_assignments_ms_mean,update_invlists_ms_mean,metadata_tracking_time_mean,nruns,recall_1_perQ,recall_10_perQ,recall_100_perQ
57995,CrackIVF,16,927904,16,8905,100,10,42,99999,54166.933101951145,0.3861190052703023,0.0015700061339884996,0.3845489991363138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.94375,0.858125
57996,CrackIVF,16,927920,16,8905,100,10,42,99999,54167.3329709447,0.3998689935542643,0.0013500102795660496,0.39851898327469826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.9375,0.855
57997,CrackIVF,16,927936,16,8905,100,10,42,99999,54167.73017993546,0.3972089907620102,0.0014999823179095984,0.3957090084441006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.93125,0.899375
57998,CrackIVF,16,927952,16,8905,100,10,42,99999,54168.10685992823,0.3766799927689135,0.0018399732653051615,0.37484001950360835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.9125,0.805
57999,CrackIVF,16,927968,16,8905,100,10,42,99999,54168.46305891522,0.35619898699223995,0.0014799879863858223,0.35471899900585413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9625,0.859375
58000,CrackIVF,16,927984,16,8905,100,10,42,99999,54168.83668789524,0.3736289800144732,0.0013599928934127092,0.3722689871210605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6875,0.85,0.82625
58001,CrackIVF,16,928000,16,8905,100,10,42,99999,54169.22249790514,0.38581000990234315,0.0012700038496404886,0.38454000605270267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.9625,0.891875
58002,CrackIVF,16,928016,16,8905,100,10,42,99999,54169.58440691815,0.3619090130086988,0.0014899997040629387,0.3604190133046359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.925,0.85
58003,CrackIVF,16,928032,16,8905,100,10,42,99999,54169.983935920754,0.39952900260686874,0.0013999815564602613,0.3981290210504085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.9625,0.87
58004,CrackIVF,16,928048,16,8905,100,10,42,99999,54170.37769491435,0.39375899359583855,0.0013399985618889332,0.3924189950339496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9625,0.885
58005,CrackIVF,16,928064,16,8905,100,10,42,99999,54170.77858390985,0.40088899550028145,0.0013599928934127092,0.39952900260686874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8125,0.91875,0.841875
58006,CrackIVF,16,928080,16,8905,100,10,42,99999,54171.15851290873,0.379928998881951,0.0013599928934127092,0.37856900598853827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.94375,0.88375
58007,CrackIVF,16,928096,16,8905,100,10,42,99999,54171.535691886675,0.3771789779420942,0.0015499826986342669,0.37562899524345994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9625,0.898125
58008,CrackIVF,16,928112,16,8905,100,10,42,99999,54171.917740866775,0.38204898010008037,0.0013299868442118168,0.38071899325586855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.875,0.91875,0.825
58009,CrackIVF,16,928128,16,8905,100,10,42,99999,54172.32432984747,0.40658898069523275,0.0015499826986342669,0.4050389979965985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.975,0.8975
58010,CrackIVF,16,928144,16,8905,100,10,42,99999,54172.690668841824,0.36633899435400963,0.0016099947970360518,0.3647289995569736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.925,0.845625
58011,CrackIVF,16,928160,16,8905,100,10,42,99999,54173.10507784714,0.41440900531597435,0.00136898597702384,0.4130400193389505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.875,0.90625,0.8325
58012,CrackIVF,16,928176,16,8905,100,10,42,99999,54173.5004268412,0.3953489940613508,0.0016099947970360518,0.39373899926431477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.9375,0.83875
58013,CrackIVF,16,928192,16,8905,100,10,42,99999,54173.88506582938,0.384638988180086,0.0016400008462369442,0.3829989873338491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8125,0.8625,0.85
58014,CrackIVF,16,928208,16,8905,100,10,42,99999,54174.25330582773,0.36823999835178256,0.0013799872249364853,0.3668600111268461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9,0.84125
58015,CrackIVF,16,928224,16,8905,100,10,42,99999,54174.62623483152,0.3729290037881583,0.0013299868442118168,0.3715990169439465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.95625,0.913125
58016,CrackIVF,16,928240,16,8905,100,10,42,99999,54174.97646383708,0.35022900556214154,0.0014200049918144941,0.34880900057032704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.875,0.8875,0.8425
58017,CrackIVF,16,928256,16,8905,100,10,42,99999,54175.35829285043,0.3818290133494884,0.0013090029824525118,0.38052001036703587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.99375,0.930625
58018,CrackIVF,16,928272,16,8905,100,10,42,99999,54175.77107186662,0.4127790161874145,0.0014099932741373777,0.41136902291327715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.88125,0.804375
58019,CrackIVF,16,928288,16,8905,100,10,42,99999,54176.12527086749,0.35419900086708367,0.0012799864634871483,0.3529190144035965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.96875,0.9025
58020,CrackIVF,16,928304,16,8905,100,10,42,99999,54176.49773985613,0.37246898864395916,0.0013700046110898256,0.37109898403286934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9,0.84875
58021,CrackIVF,16,928320,16,8905,100,10,42,99999,54176.8720188702,0.37427901406772435,0.001580017851665616,0.37269899621605873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8125,0.88125,0.84375
