batch_id,index_name,batch_size,qid,nthreads,curr_nlist,nlist,niter,seed,nprobe,cummulative_time_ms_mean,total_ms_mean,overhead_ms_mean,search_time_ms_mean,crack_time_ms_mean,refine_time_ms_mean,get_local_region_time_ms_mean,reorg_time_ms_mean,inner_point_assignments_ms_mean,update_invlists_ms_mean,metadata_tracking_time_mean,nruns,recall_1_perQ,recall_10_perQ,recall_100_perQ,cum_dist_comp
25962,CrackIVF,16,415376,16,967,100,10,42,99999,44689.714940061094,0.45411099563352764,0.0014079851098358631,0.4527030105236918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.99375,0.973125,554324920
25963,CrackIVF,16,415392,16,967,100,10,42,99999,44690.095500060124,0.3805599990300834,0.000800006091594696,0.3797599929384887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.99375,0.97125,554324920
25964,CrackIVF,16,415408,16,967,100,10,42,99999,44690.55943607236,0.4639360122382641,0.011104013537988067,0.452831998700276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.95625,0.96375,554324920
25965,CrackIVF,16,415424,16,967,100,10,42,99999,44691.06142007513,0.5019840027671307,0.011232012184336782,0.49075199058279395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.9775,554324920
25966,CrackIVF,16,415440,16,967,100,10,42,99999,44691.69790009619,0.6364800210576504,0.010688003385439515,0.6257920176722109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9875,0.978125,554324920
25967,CrackIVF,16,415456,16,967,100,10,42,99999,44692.473099101335,0.7751990051474422,0.011008000001311302,0.7641910051461309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9875,0.964375,554324920
25968,CrackIVF,16,415472,16,967,100,10,42,99999,44693.27111408347,0.7980149821378291,0.010559975635260344,0.7874550065025687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.975,0.971875,554324920
25969,CrackIVF,16,415488,16,967,100,10,42,99999,44693.80583308521,0.5347190017346293,0.010607996955513954,0.5241110047791153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9875,0.970625,554324920
25970,CrackIVF,16,415504,16,967,100,10,42,99999,44694.35269606765,0.5468629824463278,0.009215989848598838,0.537646992597729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.97,554324920
25971,CrackIVF,16,415520,16,967,100,10,42,99999,44695.166263059946,0.8135669922921807,0.010671996278688312,0.8028949960134923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.98125,0.97125,554324920
25972,CrackIVF,16,415536,16,967,100,10,42,99999,44695.764295058325,0.598031998379156,0.010719988495111465,0.5873120098840445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.975,0.973125,554324920
25973,CrackIVF,16,415552,16,967,100,10,42,99999,44696.22735105804,0.4630559997167438,0.00999998883344233,0.4530560108833015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.94375,0.940625,554324920
25974,CrackIVF,16,415568,16,967,100,10,42,99999,44696.66178303305,0.43443197500891984,0.011008000001311302,0.42342397500760853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.975,0.960625,554324920
25975,CrackIVF,16,415584,16,967,100,10,42,99999,44697.361430036835,0.6996470037847757,0.0013120006769895554,0.6983350031077862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.98125,0.969375,554324920
25976,CrackIVF,16,415600,16,967,100,10,42,99999,44697.765078017255,0.4036479804199189,0.0008639763109385967,0.4027840041089803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.95625,0.943125,554324920
25977,CrackIVF,16,415616,16,967,100,10,42,99999,44698.181925021345,0.4168470040895045,0.0008319912012666464,0.41601501288823783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.98125,0.95375,554324920
