batch_id,index_name,batch_size,qid,nthreads,curr_nlist,nlist,niter,seed,nprobe,cummulative_time_ms_mean,total_ms_mean,overhead_ms_mean,search_time_ms_mean,crack_time_ms_mean,refine_time_ms_mean,get_local_region_time_ms_mean,reorg_time_ms_mean,inner_point_assignments_ms_mean,update_invlists_ms_mean,metadata_tracking_time_mean,nruns,recall_1_perQ,recall_10_perQ,recall_100_perQ,cum_dist_comp
60306,CrackIVF,16,964880,16,15909,100,10,42,99999,463814.7403412149,4.944756015902385,0.01022400101646781,4.934532014885917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.94375,0.88375,3500961687
60307,CrackIVF,16,964896,16,15909,100,10,42,99999,463820.0099172245,5.269576009595767,0.010848016245290637,5.258727993350476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.975,0.95875,3500961687
60308,CrackIVF,16,964912,16,15909,100,10,42,99999,463825.1363232266,5.126406002091244,0.011936004739254713,5.114469997351989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.925,0.869375,3500961687
60309,CrackIVF,16,964928,16,15909,100,10,42,99999,463830.0895112334,4.9531880067661405,0.01086402335204184,4.942323983414099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.98125,0.923125,3500961687
60310,CrackIVF,16,964944,16,15909,100,10,42,99999,463835.26172625716,5.172215023776516,0.009296025382354856,5.1629189983941615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.9625,0.919375,3500961687
60311,CrackIVF,16,964960,16,15909,100,10,42,99999,463840.4198132339,5.158086976734921,0.012223987141624093,5.145862989593297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.96875,0.925,3500961687
60312,CrackIVF,16,964976,16,15909,100,10,42,99999,463845.66759623704,5.2477830031421036,0.03001600271090865,5.217767000431195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.95625,0.925,3500961687
60313,CrackIVF,16,964992,16,15909,100,10,42,99999,463850.8126112283,5.145014991285279,0.01203198917210102,5.132983002113178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.94375,0.890625,3500961687
60314,CrackIVF,16,965008,16,15909,100,10,42,99999,463856.4744632167,5.661851988406852,0.012128002708777785,5.649723985698074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.875,0.95625,0.900625,3500961687
60315,CrackIVF,16,965024,16,15909,100,10,42,99999,463861.3107862184,4.836323001654819,0.006320013199001551,4.830002988455817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.93125,0.845625,3500961687
60316,CrackIVF,16,965040,16,15909,100,10,42,99999,463866.1632852454,4.852499027037993,0.002688000677153468,4.84981102636084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.925,0.903125,3500961687
60317,CrackIVF,16,965056,16,15909,100,10,42,99999,463871.4362382307,5.272952985251322,0.004559988155961037,5.268392997095361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.98125,0.94125,3500961687
60318,CrackIVF,16,965072,16,15909,100,10,42,99999,463877.22447523265,5.788237001979724,0.012064003385603428,5.77617299859412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.875,0.925,0.9,3500961687
60319,CrackIVF,16,965088,16,15909,100,10,42,99999,463882.1569752181,4.932499985443428,0.011375988833606243,4.921123996609822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9375,0.885625,3500961687
60320,CrackIVF,16,965104,16,15909,100,10,42,99999,463886.65078321355,4.493807995459065,0.006143993232399225,4.487664002226666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.95625,0.889375,3500961687
60321,CrackIVF,16,965120,16,15909,100,10,42,99999,463892.05805721576,5.407274002209306,0.012320000678300858,5.394954001531005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9375,0.883125,3500961687
