batch_id,index_name,batch_size,qid,nthreads,curr_nlist,nlist,niter,seed,nprobe,cummulative_time_ms_mean,total_ms_mean,overhead_ms_mean,search_time_ms_mean,crack_time_ms_mean,refine_time_ms_mean,get_local_region_time_ms_mean,reorg_time_ms_mean,inner_point_assignments_ms_mean,update_invlists_ms_mean,metadata_tracking_time_mean,nruns,recall_1_perQ,recall_10_perQ,recall_100_perQ,cum_dist_comp
15122,CrackIVF,16,241936,16,15689,100,10,42,99999,131985.12886103708,2.8350140200927854,0.006671994924545288,2.82834202516824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9125,0.895,1374886650
15123,CrackIVF,16,241952,16,15689,100,10,42,99999,131987.92945905006,2.8005980129819363,0.012703996617347002,2.7878940163645893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.875,0.9375,0.8775,1374886650
15124,CrackIVF,16,241968,16,15689,100,10,42,99999,131990.94842505292,3.01896600285545,0.01649599289521575,3.002470009960234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.975,0.8975,1374886650
15125,CrackIVF,16,241984,16,15689,100,10,42,99999,131994.28361607715,3.3351910242345184,0.012384000001475215,3.322807024233043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.99375,0.923125,1374886650
15126,CrackIVF,16,242000,16,15689,100,10,42,99999,131997.39991108072,3.1162950035650283,0.012624019291251898,3.1036709842737764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.99375,0.9675,1374886650
15127,CrackIVF,16,242016,16,15689,100,10,42,99999,132000.57969408226,3.1797830015420914,0.012447999324649572,3.167335002217442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.98125,0.925625,1374886650
15128,CrackIVF,16,242032,16,15689,100,10,42,99999,132003.81795706926,3.2382629869971424,0.012671982403844595,3.225591004593298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.90625,0.811875,1374886650
15129,CrackIVF,16,242048,16,15689,100,10,42,99999,132007.16486005695,3.346902987686917,0.012656004400923848,3.3342469832859933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.925,0.845625,1374886650
15130,CrackIVF,16,242064,16,15689,100,10,42,99999,132010.2864180517,3.1215579947456717,0.012735981727018952,3.108822013018653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.96875,0.93375,1374886650
15131,CrackIVF,16,242080,16,15689,100,10,42,99999,132013.35567305796,3.069255006266758,0.012384000001475215,3.0568710062652826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.93125,0.85375,1374886650
15132,CrackIVF,16,242096,16,15689,100,10,42,99999,132016.49038304458,3.1347099866252393,0.012720003724098206,3.121989982901141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.975,0.92875,1374886650
15133,CrackIVF,16,242112,16,15689,100,10,42,99999,132019.71042202786,3.2200389832723886,0.012976001016795635,3.207062982255593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.925,0.890625,1374886650
15134,CrackIVF,16,242128,16,15689,100,10,42,99999,132022.37962701474,2.6692049868870527,0.012367992894724011,2.6568369939923286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9375,0.88,1374886650
15135,CrackIVF,16,242144,16,15689,100,10,42,99999,132025.72225802578,3.342631011037156,0.013088021660223603,3.3295429893769324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.91875,0.84875,1374886650
15136,CrackIVF,16,242160,16,15689,100,10,42,99999,132029.22866601148,3.506407985696569,0.01259200507774949,3.4938159806188196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.90625,0.865,1374886650
15137,CrackIVF,16,242176,16,15689,100,10,42,99999,132032.4147049978,3.186038986314088,0.012784003047272563,3.1732549832668155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.925,0.823125,1374886650
15138,CrackIVF,16,242192,16,15689,100,10,42,99999,132035.2469829959,2.8322779980953783,0.013583980035036802,2.8186940180603415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9625,0.9075,1374886650
15139,CrackIVF,16,242208,16,15689,100,10,42,99999,132038.10058900854,2.853606012649834,0.008208007784560323,2.845398004865274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9,0.789375,1374886650
15140,CrackIVF,16,242224,16,15689,100,10,42,99999,132041.17025900632,3.0696699977852404,0.0023999891709536314,3.067270008614287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.95,0.93375,1374886650
15141,CrackIVF,16,242240,16,15689,100,10,42,99999,132043.5770160111,2.4067570047918707,0.002048007445409894,2.404708997346461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.95625,0.89,1374886650
15142,CrackIVF,16,242256,16,15689,100,10,42,99999,132046.30599799566,2.728981984546408,0.001968001015484333,2.7270139835309237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.975,0.9375,1374886650
15143,CrackIVF,16,242272,16,15689,100,10,42,99999,132049.52627699822,3.2202790025621653,0.0013439857866615057,3.2189350167755038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.95625,0.893125,1374886650
15144,CrackIVF,16,242288,16,15689,100,10,42,99999,132052.3505550227,2.8242780244909227,0.013392011169344187,2.8108860133215785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.95,0.925625,1374886650
